Tonga,Gloss,Type,Status,C1,C2,Vowel,Time,F0,
wa-ku-khat-a 1,cut lightly,B-L-2,ku-,kh,t,u,7,208.1159829,
wa-ku-khat-a 1,cut lightly,B-L-2,ku-,kh,t,u,8,202.6092141,
wa-ku-khat-a 1,cut lightly,B-L-2,ku-,kh,t,u,9,196.9659351,
wa-ku-khat-a 1,cut lightly,B-L-2,ku-,kh,t,u,10,190.4308636,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,1,170.1616571,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,2,163.2135098,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,3,156.6773849,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,4,151.7955728,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,5,148.1798097,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,6,146.4726809,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,7,146.6958284,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,8,148.2155445,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,9,151.3172684,
wa-ku-khat-a 1,cut lightly,B-L-2,stem,kh,t,a,10,154.8204677,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,1,163.7199473,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,2,171.1464383,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,3,176.2025127,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,4,178.9247344,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,5,179.7814057,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,6,180.5638914,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,7,181.4112377,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,8,181.9596866,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,9,182.097578,
wa-ku-khat-a 1,cut lightly,B-L-2,FV,kh,t,a,10,182.3820059,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,1,161.1387983,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,2,162.8131258,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,3,164.3837537,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,4,165.8214095,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,5,166.7630056,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,6,168.2937737,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,7,171.2615229,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,8,174.8137339,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,9,178.70393,
wa-ku-khat-a 2,cut lightly,B-L-2,wa-,kh,t,a,10,183.2128989,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,1,193.3123374,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,2,195.7766067,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,3,198.2408759,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,4,198.3365099,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,5,198.4046751,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,6,196.1244525,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,7,193.7891232,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,8,189.2118559,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,9,184.5547384,
wa-ku-khat-a 2,cut lightly,B-L-2,ku-,kh,t,u,10,183.9193357,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,1,173.3620028,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,2,167.4117175,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,3,162.0012385,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,4,157.2829447,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,5,153.6190532,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,6,151.011613,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,7,150.3827437,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,8,151.2610559,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,9,153.0292089,
wa-ku-khat-a 2,cut lightly,B-L-2,stem,kh,t,a,10,156.4704773,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,1,166.9937856,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,2,174.4683475,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,3,179.9772125,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,4,183.3139528,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,5,184.0318257,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,6,184.3165489,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,7,184.6221051,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,8,184.6420222,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,9,184.8160834,
wa-ku-khat-a 2,cut lightly,B-L-2,FV,kh,t,a,10,185.184305,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,1,164.4223347,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,2,165.5182583,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,3,166.6141819,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,4,168.4991665,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,5,170.4190968,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,6,171.8453866,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,7,173.2259257,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,8,176.2187544,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,9,179.446615,
wa-ku-khat-a 3,cut lightly,B-L-2,wa-,kh,t,a,10,180.5011407,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,1,187.7804958,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,2,191.6451168,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,3,195.2478079,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,4,197.8408728,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,5,199.4094763,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,6,199.5158838,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,7,198.0671766,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,8,195.6571155,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,9,191.7768454,
wa-ku-khat-a 3,cut lightly,B-L-2,ku-,kh,t,u,10,187.6944541,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,1,178.290239,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,2,173.1294496,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,3,168.5298691,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,4,164.5529102,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,5,161.5482594,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,6,159.8119829,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,7,159.7388267,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,8,161.5387606,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,9,164.3085461,
wa-ku-khat-a 3,cut lightly,B-L-2,stem,kh,t,a,10,168.3587946,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,1,178.661094,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,2,186.3918395,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,3,190.6574241,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,4,191.3468508,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,5,189.7767483,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,6,188.278252,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,7,186.918499,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,8,185.732961,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,9,185.5527498,
wa-ku-khat-a 3,cut lightly,B-L-2,FV,kh,t,a,10,184.8273671,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,1,160.1350926,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,2,161.485321,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,3,162.8311908,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,4,164.115673,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,5,165.2415121,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,6,167.152495,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,7,169.4369871,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,8,172.1760892,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,9,175.8801438,
wa-ku-phat-a 1,prune,B-L-2,wa-,ph,t,a,10,180.335841,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,1,190.3940226,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,2,193.0626366,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,3,195.7312507,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,4,196.6074826,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,5,196.7167059,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,6,195.8206262,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,7,193.4205556,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,8,190.7721287,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,9,185.911812,
wa-ku-phat-a 1,prune,B-L-2,ku-,ph,t,u,10,181.0514953,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,1,165.103721,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,2,155.7403734,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,3,148.1163724,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,4,142.5480083,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,5,139.2693921,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,6,138.9019294,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,7,140.7205553,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,8,144.2784483,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,9,149.3342274,
wa-ku-phat-a 1,prune,B-L-2,stem,ph,t,a,10,155.5849923,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,1,165.5682137,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,2,173.0353394,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,3,177.8449048,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,4,180.4199076,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,5,181.3904975,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,6,182.0934556,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,7,182.1313059,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,8,182.140954,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,9,181.855582,
wa-ku-phat-a 1,prune,B-L-2,FV,ph,t,a,10,180.6761905,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,1,166.0017488,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,2,167.5979769,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,3,169.0702531,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,4,170.3531203,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,5,171.3236655,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,6,172.4176345,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,7,174.4086773,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,8,176.5209656,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,9,178.7202531,
wa-ku-phat-a 2,prune,B-L-2,wa-,ph,t,a,10,181.365513,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,1,188.3464438,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,2,190.4976102,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,3,192.6487766,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,4,193.0149836,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,5,193.0259145,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,6,191.4134653,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,7,188.9941963,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,8,185.4210575,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,9,180.7032618,
wa-ku-phat-a 2,prune,B-L-2,ku-,ph,t,u,10,177.4331982,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,1,164.2725452,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,2,159.4931553,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,3,154.7137654,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,4,152.5411944,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,5,150.5434671,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,6,150.9229971,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,7,151.6443468,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,8,154.3251913,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,9,157.4613997,
wa-ku-phat-a 2,prune,B-L-2,stem,ph,t,a,10,158.6446898,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,1,167.0406957,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,2,174.494629,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,3,179.5654065,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,4,182.1267842,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,5,182.2705712,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,6,181.5895009,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,7,180.3390153,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,8,179.4165517,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,9,178.8975896,
wa-ku-phat-a 2,prune,B-L-2,FV,ph,t,a,10,177.3735019,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,1,165.6525995,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,2,166.6142093,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,3,167.5022472,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,4,168.080091,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,5,168.8800189,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,6,170.03708,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,7,171.9404117,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,8,174.395038,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,9,177.2906955,
wa-ku-phat-a 3,prune,B-L-2,wa-,ph,t,a,10,180.3204485,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,1,186.7153462,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,2,187.6842299,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,3,188.6531135,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,4,189.5178702,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,5,188.9221705,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,6,188.3264709,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,7,187.5161383,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,8,185.3079322,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,9,183.0997261,
wa-ku-phat-a 3,prune,B-L-2,ku-,ph,t,u,10,181.276382,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,1,170.8319317,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,2,163.8668841,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,3,157.7812062,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,4,152.81069,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,5,149.6034377,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,6,148.4878787,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,7,148.7971961,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,8,150.481304,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,9,153.9070832,
wa-ku-phat-a 3,prune,B-L-2,stem,ph,t,a,10,158.3262817,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,1,169.2683784,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,2,175.8219819,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,3,180.1483615,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,4,182.1113579,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,5,182.3462036,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,6,182.2187984,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,7,181.9332924,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,8,181.804221,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,9,181.7154217,
wa-ku-phat-a 3,prune,B-L-2,FV,ph,t,a,10,181.5028727,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,1,165.6004617,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,2,167.0458721,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,3,168.3639096,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,4,169.4728231,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,5,170.3931413,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,6,171.3816071,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,7,173.1904542,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,8,175.0231939,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,9,176.8785153,
wa-ku-sit-a 1,iron clothes,A-L-2,wa-,s,t,a,10,178.8970722,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,1,184.0959045,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,2,185.5788976,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,3,187.0618907,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,4,188.2983238,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,5,189.5160567,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,6,190.4067252,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,7,191.2437099,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,8,191.7688163,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,9,192.2102708,
wa-ku-sit-a 1,iron clothes,A-L-2,ku-,s,t,u,10,192.357188,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,1,193.0805324,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,2,192.9281493,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,3,192.7757662,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,4,192.4183285,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,5,191.9642235,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,6,191.4276341,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,7,190.7439142,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,8,190.0549932,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,9,189.2373749,
wa-ku-sit-a 1,iron clothes,A-L-2,stem,s,t,i,10,188.4197565,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,1,186.9890887,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,2,186.0946826,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,3,185.374697,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,4,184.584666,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,5,183.5218118,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,6,182.1655696,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,7,180.4553688,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,8,179.3929287,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,9,178.8664872,
wa-ku-sit-a 1,iron clothes,A-L-2,FV,s,t,a,10,177.1031681,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,1,168.4940779,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,2,170.154971,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,3,171.717445,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,4,173.1725966,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,5,174.2586704,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,6,175.7472718,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,7,177.780187,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,8,179.5405622,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,9,181.122069,
wa-ku-sit-a 2,iron clothes,A-L-2,wa-,s,t,a,10,182.4660128,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,1,184.1856624,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,2,184.5354493,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,3,184.8852362,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,4,185.3522091,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,5,185.849655,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,6,186.284999,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,7,186.6766947,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,8,187.0671608,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,9,187.455628,
wa-ku-sit-a 2,iron clothes,A-L-2,ku-,s,t,u,10,187.7865038,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,1,189.2570716,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,2,188.8617566,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,3,188.4664417,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,4,188.0249375,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,5,187.5517378,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,6,187.0678296,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,7,186.5370861,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,8,186.0063425,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,9,185.3710323,
wa-ku-sit-a 2,iron clothes,A-L-2,stem,s,t,i,10,184.7060806,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,1,185.1579763,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,2,186.1764628,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,3,186.9825483,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,4,187.3614317,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,5,186.7633571,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,6,185.9660627,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,7,184.9958274,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,8,184.312111,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,9,184.1209893,
wa-ku-sit-a 2,iron clothes,A-L-2,FV,s,t,a,10,183.2154697,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,1,163.8436726,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,2,165.3710013,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,3,166.9125288,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,4,168.3587395,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,5,169.3883248,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,6,171.1210664,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,7,172.935158,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,8,174.6103977,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,9,176.0401011,
wa-ku-sit-a 3,iron clothes,A-L-2,wa-,s,t,a,10,177.4834315,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,1,181.0609992,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,2,182.266629,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,3,183.4709883,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,4,184.3243603,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,5,185.1756462,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,6,185.7398145,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,7,186.3003845,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,8,186.5319837,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,9,186.7610835,
wa-ku-sit-a 3,iron clothes,A-L-2,ku-,s,t,u,10,186.8194247,
wa-ku-sit-a 3,iron clothes,A-L-2,stem,s,t,i,1,187.5327054,
